job_title,Coding_experience,programming_languages,IDE,Hosted_notebook,Computing_platform,Cluster
Currently not employed,< 1 years,"['Python', 'MATLAB']",Jupyter (JupyterLab,Unknown,A personal computer or laptop,0
Software Engineer,5-10 years,"['Python', 'Javascript']",Visual Studio Code (VSCode),Kaggle Notebooks,Other,2
Product/Project Manager,1-2 years,"['Python', 'SQL']",Jupyter (JupyterLab,Kaggle Notebooks,A personal computer or laptop,1
Software Engineer,3-5 years,"['Python', 'Java', 'Javascript', 'Other']",Jupyter (JupyterLab,Unknown,A personal computer or laptop,0
Data Scientist,1-2 years,['R'],RStudio,Unknown,A personal computer or laptop,0
Student,< 1 years,['Python'],Jupyter (JupyterLab,Other,A personal computer or laptop,3
Data Scientist,3-5 years,"['Python', 'R', 'SQL']",Unknown,Unknown,Unknown,0
Software Engineer,5-10 years,['Python'],PyCharm,Colab Notebooks,A cloud computing platform (AWS,2
Data Scientist,1-2 years,"['Python', 'R', 'C++']",Jupyter (JupyterLab,Colab Notebooks,A personal computer or laptop,3
Student,3-5 years,"['Python', 'Bash']",Jupyter (JupyterLab,Unknown,A personal computer or laptop,0
Currently not employed,1-2 years,['Python'],Jupyter (JupyterLab,Colab Notebooks,A personal computer or laptop,3
Research Scientist,10-20 years,"['Python', 'R', 'SQL', 'C', 'Javascript', 'Bash', 'MATLAB']",Jupyter (JupyterLab,Kaggle Notebooks,A personal computer or laptop,1
Statistician,1-2 years,['R'],RStudio,Unknown,A personal computer or laptop,0
Currently not employed,1-2 years,['Python'],Jupyter (JupyterLab,Kaggle Notebooks,A personal computer or laptop,1
Student,< 1 years,"['C', 'MATLAB']",MATLAB,Unknown,A personal computer or laptop,0
Other,1-2 years,"['Python', 'Javascript']",Jupyter (JupyterLab,Kaggle Notebooks,A personal computer or laptop,1
Currently not employed,1-2 years,['Python'],PyCharm,Unknown,A personal computer or laptop,0
Software Engineer,1-2 years,['C'],MATLAB,Other,A personal computer or laptop,3
Currently not employed,1-2 years,['Python'],PyCharm,Unknown,A personal computer or laptop,0
Student,< 1 years,['Python'],Jupyter (JupyterLab,Binder / JupyterHub,A personal computer or laptop,3
Student,3-5 years,"['R', 'SQL', 'C++']",RStudio,Binder / JupyterHub,A personal computer or laptop,3
Data Scientist,1-2 years,['Python'],Jupyter (JupyterLab,Colab Notebooks,A personal computer or laptop,3
Business Analyst,< 1 years,"['Python', 'R', 'SQL']",Jupyter (JupyterLab,Colab Notebooks,A personal computer or laptop,3
Data Scientist,3-5 years,"['Python', 'SQL']",Jupyter (JupyterLab,Unknown,A cloud computing platform (AWS,2
Data Engineer,20+ years,"['Python', 'R', 'SQL', 'Javascript', 'Julia', 'Bash']",Jupyter (JupyterLab,Google Cloud Datalab Notebooks,A deep learning workstation (NVIDIA GTX,2
Data Analyst,1-2 years,"['R', 'SQL', 'Javascript']",RStudio,Unknown,A personal computer or laptop,0
Business Analyst,1-2 years,"['Python', 'R', 'SQL']",Jupyter (JupyterLab,Colab Notebooks,A personal computer or laptop,3
DBA/Database Engineer,20+ years,"['SQL', 'C++', 'Other']",Visual Studio,Binder / JupyterHub,A personal computer or laptop,3
Other,1-2 years,"['R', 'MATLAB']",RStudio,Kaggle Notebooks,A personal computer or laptop,1
Student,1-2 years,"['Python', 'C', 'C++', 'Java']",Jupyter (JupyterLab,Kaggle Notebooks,A personal computer or laptop,1
Data Analyst,< 1 years,"['Python', 'SQL', 'MATLAB']",PyCharm,Kaggle Notebooks,Other,1
Product/Project Manager,1-2 years,['Python'],Visual Studio Code (VSCode),Kaggle Notebooks,A deep learning workstation (NVIDIA GTX,1
Data Scientist,5-10 years,"['Python', 'SQL']",Jupyter (JupyterLab,Kaggle Notebooks,A personal computer or laptop,1
Data Scientist,5-10 years,"['Python', 'R', 'SQL', 'Other']",RStudio,Unknown,A personal computer or laptop,0
Other,3-5 years,['Python'],Jupyter (JupyterLab,Colab Notebooks,A personal computer or laptop,3
Other,1-2 years,['Javascript'],Jupyter (JupyterLab,IBM Watson Studio,A personal computer or laptop,3
Business Analyst,1-2 years,"['Python', 'SQL', 'C++', 'MATLAB']",Jupyter (JupyterLab,Kaggle Notebooks,A personal computer or laptop,1
Currently not employed,< 1 years,['Python'],Visual Studio,Azure Notebooks,A personal computer or laptop,3
Student,1-2 years,"['Python', 'SQL', 'C', 'C++', 'Java']",Jupyter (JupyterLab,Unknown,A personal computer or laptop,0
Data Scientist,3-5 years,"['Python', 'R']",Jupyter (JupyterLab,Kaggle Notebooks,A deep learning workstation (NVIDIA GTX,2
Student,3-5 years,['Python'],Visual Studio Code (VSCode),Unknown,A personal computer or laptop,0
Student,< 1 years,"['Python', 'C++', 'Javascript']",Jupyter (JupyterLab,Kaggle Notebooks,A personal computer or laptop,1
Data Analyst,1-2 years,['Python'],Jupyter (JupyterLab,Unknown,A personal computer or laptop,0
Machine Learning Engineer,3-5 years,"['Python', 'Bash']",Jupyter (JupyterLab,Paperspace / Gradient,A cloud computing platform (AWS,2
Data Scientist,5-10 years,"['R', 'SQL', 'Bash']",RStudio,Unknown,A personal computer or laptop,0
Research Scientist,5-10 years,['Python'],Jupyter (JupyterLab,Kaggle Notebooks,A cloud computing platform (AWS,2
Product/Project Manager,3-5 years,"['Python', 'SQL', 'Bash']",Jupyter (JupyterLab,Kaggle Notebooks,A personal computer or laptop,1
Data Scientist,20+ years,"['Python', 'R', 'SQL', 'Bash']",RStudio,Colab Notebooks,A cloud computing platform (AWS,2
Currently not employed,1-2 years,"['SQL', 'C', 'C++', 'Java']",Visual Studio,Kaggle Notebooks,A personal computer or laptop,1
Data Scientist,3-5 years,"['Python', 'SQL']",Jupyter (JupyterLab,Kaggle Notebooks,A cloud computing platform (AWS,2
Currently not employed,3-5 years,"['Python', 'R', 'SQL']",Jupyter (JupyterLab,Unknown,A personal computer or laptop,0
Student,1-2 years,"['Python', 'SQL']",Jupyter (JupyterLab,Kaggle Notebooks,A personal computer or laptop,1
Other,3-5 years,"['Python', 'C', 'C++', 'Other']",Jupyter (JupyterLab,Kaggle Notebooks,A personal computer or laptop,1
Student,3-5 years,"['Python', 'R', 'SQL', 'C', 'C++', 'Java']",Jupyter (JupyterLab,Kaggle Notebooks,A personal computer or laptop,1
Student,1-2 years,"['Python', 'C', 'C++', 'MATLAB']",Jupyter (JupyterLab,Unknown,A personal computer or laptop,0
Student,1-2 years,"['Python', 'SQL', 'Java']",Spyder,Azure Notebooks,Unknown,0
Data Analyst,20+ years,"['R', 'MATLAB']",Jupyter (JupyterLab,Unknown,A personal computer or laptop,0
Student,3-5 years,"['Python', 'C', 'Java']",Visual Studio Code (VSCode),Kaggle Notebooks,A personal computer or laptop,1
Product/Project Manager,10-20 years,"['Python', 'R', 'SQL', 'Java']",RStudio,Colab Notebooks,A personal computer or laptop,3
Data Scientist,3-5 years,"['Python', 'MATLAB']",Visual Studio Code (VSCode),Kaggle Notebooks,A personal computer or laptop,1
Student,< 1 years,['Python'],Jupyter (JupyterLab,Kaggle Notebooks,A personal computer or laptop,1
Business Analyst,20+ years,"['Python', 'Other']",Spyder,Unknown,A personal computer or laptop,0
Research Scientist,1-2 years,"['Python', 'SQL', 'Javascript', 'MATLAB']",Jupyter (JupyterLab,Kaggle Notebooks,A personal computer or laptop,1
Software Engineer,10-20 years,"['Python', 'C', 'C++', 'Bash']",Jupyter (JupyterLab,Colab Notebooks,A personal computer or laptop,3
Student,5-10 years,"['Python', 'C', 'C++', 'Java', 'MATLAB']",Visual Studio Code (VSCode),Kaggle Notebooks,A personal computer or laptop,1
Product/Project Manager,3-5 years,"['SQL', 'Javascript']",Visual Studio,Azure Notebooks,A personal computer or laptop,3
Data Engineer,3-5 years,"['Python', 'SQL']",Jupyter (JupyterLab,Colab Notebooks,A cloud computing platform (AWS,2
Data Scientist,1-2 years,"['Python', 'SQL', 'C', 'C++', 'Javascript']",Jupyter (JupyterLab,Kaggle Notebooks,A personal computer or laptop,1
Data Scientist,10-20 years,"['Python', 'MATLAB', 'Other']",Visual Studio,Unknown,A personal computer or laptop,0
Data Analyst,< 1 years,['Python'],Jupyter (JupyterLab,Kaggle Notebooks,A personal computer or laptop,1
Software Engineer,5-10 years,"['Python', 'SQL']",Sublime Text,Unknown,A personal computer or laptop,0
Student,1-2 years,"['Python', 'C++']",Visual Studio,Colab Notebooks,A personal computer or laptop,3
Student,5-10 years,"['SQL', 'C', 'C++', 'Java', 'Javascript']",Visual Studio Code (VSCode),Google Cloud AI Platform Notebooks,A personal computer or laptop,3
Business Analyst,10-20 years,['Python'],Jupyter (JupyterLab,Kaggle Notebooks,A personal computer or laptop,1
Software Engineer,20+ years,"['Python', 'SQL', 'C', 'C++', 'Java', 'Javascript']",Visual Studio,Unknown,A personal computer or laptop,0
Currently not employed,10-20 years,"['Python', 'C++']",Jupyter (JupyterLab,Unknown,A personal computer or laptop,0
Software Engineer,3-5 years,"['Python', 'Java', 'Javascript', 'Swift']",Jupyter (JupyterLab,IBM Watson Studio,A personal computer or laptop,3
Data Analyst,3-5 years,['Python'],PyCharm,Google Cloud AI Platform Notebooks,A cloud computing platform (AWS,2
Software Engineer,1-2 years,"['Python', 'Bash']",Vim / Emacs,Unknown,A cloud computing platform (AWS,0
Other,1-2 years,['Python'],Jupyter (JupyterLab,Binder / JupyterHub,A personal computer or laptop,3
Currently not employed,20+ years,['Python'],Jupyter (JupyterLab,Colab Notebooks,A personal computer or laptop,3
Student,< 1 years,['R'],Jupyter (JupyterLab,Kaggle Notebooks,A personal computer or laptop,1
Student,3-5 years,"['R', 'MATLAB']",RStudio,Unknown,A personal computer or laptop,0
Student,< 1 years,"['Python', 'C++', 'Java', 'Javascript']",Jupyter (JupyterLab,Unknown,A personal computer or laptop,0
Student,< 1 years,"['Python', 'R', 'SQL', 'C++', 'Java', 'Javascript', 'MATLAB']",PyCharm,Colab Notebooks,A cloud computing platform (AWS,2
Data Scientist,10-20 years,"['Python', 'SQL', 'Java', 'Bash']",Jupyter (JupyterLab,Colab Notebooks,A cloud computing platform (AWS,2
Software Engineer,3-5 years,['C'],PyCharm,Unknown,Unknown,0
Data Scientist,10-20 years,"['Python', 'R', 'C++']",RStudio,Colab Notebooks,A personal computer or laptop,3
Student,1-2 years,['Python'],Jupyter (JupyterLab,Colab Notebooks,A personal computer or laptop,3
Student,< 1 years,['Python'],Jupyter (JupyterLab,Kaggle Notebooks,A personal computer or laptop,1
DBA/Database Engineer,20+ years,"['Python', 'SQL']",Jupyter (JupyterLab,Kaggle Notebooks,A cloud computing platform (AWS,2
Software Engineer,1-2 years,"['Python', 'C++']",Jupyter (JupyterLab,Kaggle Notebooks,A personal computer or laptop,1
Machine Learning Engineer,1-2 years,"['Python', 'R', 'C++']",Jupyter (JupyterLab,Colab Notebooks,A cloud computing platform (AWS,2
Student,< 1 years,"['Python', 'MATLAB']",PyCharm,Unknown,A personal computer or laptop,0
Data Scientist,3-5 years,"['Python', 'R', 'Javascript']",Jupyter (JupyterLab,Binder / JupyterHub,A personal computer or laptop,3
Data Scientist,3-5 years,"['Python', 'SQL', 'MATLAB']",Jupyter (JupyterLab,Kaggle Notebooks,A personal computer or laptop,1
Student,< 1 years,"['Python', 'SQL']",PyCharm,Kaggle Notebooks,A personal computer or laptop,1
Student,< 1 years,"['Python', 'R', 'SQL', 'C', 'C++']",Jupyter (JupyterLab,Google Cloud AI Platform Notebooks,Unknown,3
Data Scientist,3-5 years,"['Python', 'SQL']",Jupyter (JupyterLab,Kaggle Notebooks,A personal computer or laptop,1
Software Engineer,20+ years,['Java'],PyCharm,Unknown,A cloud computing platform (AWS,2
Data Analyst,3-5 years,"['Python', 'SQL']",Jupyter (JupyterLab,Kaggle Notebooks,A personal computer or laptop,1
Other,1-2 years,"['Python', 'R', 'Other']",Jupyter (JupyterLab,Colab Notebooks,A personal computer or laptop,3
Product/Project Manager,10-20 years,"['SQL', 'C++', 'Java', 'Javascript']",RStudio,Unknown,A personal computer or laptop,0
Data Scientist,3-5 years,"['R', 'SQL', 'MATLAB']",Jupyter (JupyterLab,Unknown,A cloud computing platform (AWS,2
Software Engineer,3-5 years,['Python'],Unknown,Unknown,Unknown,0
Student,< 1 years,['Java'],Sublime Text,Unknown,A personal computer or laptop,0
Other,3-5 years,"['Python', 'C++']",Jupyter (JupyterLab,Other,A cloud computing platform (AWS,2
Student,1-2 years,['Python'],Jupyter (JupyterLab,Unknown,A personal computer or laptop,0
Data Analyst,< 1 years,['Python'],Jupyter (JupyterLab,Kaggle Notebooks,A personal computer or laptop,1
Data Engineer,10-20 years,"['Python', 'Java', 'MATLAB']",Jupyter (JupyterLab,Unknown,A personal computer or laptop,0
Software Engineer,20+ years,"['Python', 'SQL', 'C++']",Jupyter (JupyterLab,Colab Notebooks,A personal computer or laptop,3
Data Scientist,5-10 years,['Python'],Jupyter (JupyterLab,Binder / JupyterHub,A cloud computing platform (AWS,2
Currently not employed,3-5 years,"['Python', 'MATLAB', 'Other']",Jupyter (JupyterLab,Unknown,A personal computer or laptop,0
Data Analyst,< 1 years,"['Python', 'SQL', 'C++', 'Javascript']",Jupyter (JupyterLab,Colab Notebooks,A personal computer or laptop,3
Data Analyst,1-2 years,"['Python', 'SQL']",Other,Kaggle Notebooks,A personal computer or laptop,1
Student,< 1 years,"['SQL', 'C++', 'Java']",Visual Studio Code (VSCode),Unknown,Unknown,0
Data Scientist,3-5 years,"['Python', 'SQL', 'Other']",Jupyter (JupyterLab,Kaggle Notebooks,A cloud computing platform (AWS,2
Student,1-2 years,['Python'],Jupyter (JupyterLab,Unknown,A personal computer or laptop,0
Data Scientist,1-2 years,['Python'],Jupyter (JupyterLab,Kaggle Notebooks,A personal computer or laptop,1
Student,< 1 years,['Python'],Jupyter (JupyterLab,Kaggle Notebooks,A cloud computing platform (AWS,2
Machine Learning Engineer,1-2 years,"['Python', 'R']",Jupyter (JupyterLab,Kaggle Notebooks,A personal computer or laptop,1
Student,5-10 years,"['Python', 'C']",Unknown,Unknown,Unknown,0
Product/Project Manager,5-10 years,"['SQL', 'Javascript']",Jupyter (JupyterLab,Unknown,A personal computer or laptop,0
Currently not employed,1-2 years,"['Python', 'C', 'C++']",Jupyter (JupyterLab,Colab Notebooks,A personal computer or laptop,3
Research Scientist,10-20 years,"['Python', 'Julia']",Visual Studio Code (VSCode),Unknown,A personal computer or laptop,0
Data Scientist,10-20 years,['Python'],Jupyter (JupyterLab,Kaggle Notebooks,A personal computer or laptop,1
Currently not employed,1-2 years,"['Python', 'SQL', 'C', 'Bash']",Jupyter (JupyterLab,Unknown,A personal computer or laptop,0
Student,< 1 years,['Python'],PyCharm,Binder / JupyterHub,A personal computer or laptop,3
Student,< 1 years,"['Python', 'SQL']",Jupyter (JupyterLab,Unknown,A personal computer or laptop,0
Data Analyst,3-5 years,"['Python', 'SQL', 'Java']",Unknown,Unknown,Unknown,0
Currently not employed,5-10 years,['Python'],Jupyter (JupyterLab,Colab Notebooks,A cloud computing platform (AWS,2
Data Scientist,< 1 years,"['Python', 'SQL', 'C', 'Javascript']",Jupyter (JupyterLab,Kaggle Notebooks,A personal computer or laptop,1
Data Scientist,3-5 years,"['Python', 'SQL', 'C++', 'MATLAB']",Sublime Text,Binder / JupyterHub,A personal computer or laptop,3
Product/Project Manager,10-20 years,"['Python', 'C++']",Jupyter (JupyterLab,Kaggle Notebooks,A personal computer or laptop,1
Software Engineer,3-5 years,"['Python', 'Javascript']",Jupyter (JupyterLab,Kaggle Notebooks,A personal computer or laptop,1
Student,< 1 years,['Python'],Other,Other,A personal computer or laptop,3
Research Scientist,20+ years,['Python'],Jupyter (JupyterLab,Colab Notebooks,A personal computer or laptop,3
Student,< 1 years,"['Python', 'Java']",Jupyter (JupyterLab,Binder / JupyterHub,A personal computer or laptop,3
Student,1-2 years,"['Python', 'C', 'MATLAB']",Jupyter (JupyterLab,Azure Notebooks,A personal computer or laptop,3
Data Scientist,10-20 years,['Python'],Jupyter (JupyterLab,Kaggle Notebooks,A personal computer or laptop,1
Other,< 1 years,"['R', 'SQL']",RStudio,Kaggle Notebooks,A cloud computing platform (AWS,2
Student,< 1 years,"['Python', 'R']",Jupyter (JupyterLab,Kaggle Notebooks,A personal computer or laptop,1
Data Scientist,1-2 years,"['Python', 'R', 'SQL']",Jupyter (JupyterLab,Binder / JupyterHub,A personal computer or laptop,3
Student,1-2 years,"['Python', 'MATLAB']",Jupyter (JupyterLab,Binder / JupyterHub,A personal computer or laptop,3
Student,1-2 years,"['Python', 'SQL', 'Javascript']",Jupyter (JupyterLab,Kaggle Notebooks,A personal computer or laptop,1
Software Engineer,20+ years,"['Python', 'SQL', 'C++', 'Java', 'Javascript', 'Other']",Visual Studio,Azure Notebooks,A cloud computing platform (AWS,2
Statistician,3-5 years,"['R', 'Other']",RStudio,Unknown,A personal computer or laptop,0
Student,< 1 years,"['Python', 'C', 'Java']",Other,Unknown,A personal computer or laptop,0
Business Analyst,1-2 years,['R'],RStudio,Unknown,A personal computer or laptop,0
Research Scientist,20+ years,"['Python', 'Other']",Jupyter (JupyterLab,Colab Notebooks,A cloud computing platform (AWS,2
Research Scientist,20+ years,"['Python', 'C++', 'Java', 'Other']",Jupyter (JupyterLab,Kaggle Notebooks,A cloud computing platform (AWS,2
Research Scientist,20+ years,"['MATLAB', 'Other']",MATLAB,Code Ocean,A personal computer or laptop,3
Student,1-2 years,"['Python', 'R', 'SQL']",Jupyter (JupyterLab,Unknown,Unknown,0
Student,3-5 years,['Python'],Jupyter (JupyterLab,Kaggle Notebooks,A cloud computing platform (AWS,2
Business Analyst,1-2 years,"['Python', 'SQL']",Jupyter (JupyterLab,Kaggle Notebooks,A personal computer or laptop,1
Student,3-5 years,"['Python', 'SQL', 'C', 'C++', 'Java', 'MATLAB']",Jupyter (JupyterLab,Kaggle Notebooks,A cloud computing platform (AWS,2
Machine Learning Engineer,3-5 years,"['Python', 'C', 'C++', 'Java', 'Javascript']",Jupyter (JupyterLab,Colab Notebooks,A cloud computing platform (AWS,2
Data Scientist,3-5 years,"['Python', 'R']",Jupyter (JupyterLab,Kaggle Notebooks,A cloud computing platform (AWS,2
Student,3-5 years,"['Python', 'C++']",Visual Studio Code (VSCode),Unknown,A personal computer or laptop,0
Student,1-2 years,"['Python', 'Java']",Visual Studio Code (VSCode),Colab Notebooks,A personal computer or laptop,3
Student,< 1 years,"['Python', 'C', 'C++']",Jupyter (JupyterLab,Colab Notebooks,A personal computer or laptop,3
Other,5-10 years,"['Python', 'MATLAB']",Jupyter (JupyterLab,Kaggle Notebooks,A personal computer or laptop,1
Other,1-2 years,"['Python', 'R', 'C', 'C++']",Jupyter (JupyterLab,Kaggle Notebooks,A personal computer or laptop,1
Student,1-2 years,"['Python', 'C']",Jupyter (JupyterLab,Unknown,Unknown,0
Data Scientist,5-10 years,"['Python', 'MATLAB']",Jupyter (JupyterLab,Kaggle Notebooks,A deep learning workstation (NVIDIA GTX,2
Software Engineer,1-2 years,"['Python', 'C', 'C++']",Jupyter (JupyterLab,Kaggle Notebooks,A personal computer or laptop,1
